SampleID,OlinkID,UniProt,Assay,Panel,NPX,LOD,QC_Warning,PlateID,SampleQC,BelowLOD,MissingFreq
S055,OID10126,P10126,Protein_126,Olink Neurology,8.5754,7.9679,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10127,P10127,Protein_127,Olink Oncology,7.3414,5.5094,Pass,Plate_A,Pass,False,0.0
S055,OID10128,P10128,Protein_128,Olink Inflammation,8.5114,6.8942,Pass,Plate_A,Pass,False,0.03125
S055,OID10129,P10129,Protein_129,Olink Cardiometabolic,8.4265,6.7016,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10130,P10130,Protein_130,Olink Neurology,6.6114,5.273,Pass,Plate_A,Pass,False,0.03125
S055,OID10131,P10131,Protein_131,Olink Oncology,7.7478,6.5087,Pass,Plate_A,Pass,False,0.03125
S055,OID10132,P10132,Protein_132,Olink Inflammation,9.4098,8.4973,Pass,Plate_A,Pass,False,0.0
S055,OID10133,P10133,Protein_133,Olink Cardiometabolic,9.4897,7.7127,Pass,Plate_A,Pass,False,0.0
S055,OID10134,P10134,Protein_134,Olink Neurology,8.2004,6.8959,Pass,Plate_A,Pass,False,0.03125
S055,OID10135,P10135,Protein_135,Olink Oncology,8.947,7.6821,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10136,P10136,Protein_136,Olink Inflammation,7.5179,6.1801,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10137,P10137,Protein_137,Olink Cardiometabolic,7.6908,6.2002,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10138,P10138,Protein_138,Olink Neurology,7.7059,5.3405,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10139,P10139,Protein_139,Olink Oncology,9.8146,7.658,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10140,P10140,Protein_140,Olink Inflammation,8.5309,6.1587,Pass,Plate_A,Pass,False,0.0
S055,OID10141,P10141,Protein_141,Olink Cardiometabolic,6.6447,6.0807,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10142,P10142,Protein_142,Olink Neurology,9.4705,7.6706,Pass,Plate_A,Pass,False,0.0
S055,OID10143,P10143,Protein_143,Olink Oncology,9.2531,7.5645,Pass,Plate_A,Pass,False,0.0
S055,OID10144,P10144,Protein_144,Olink Inflammation,8.741,7.1672,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10145,P10145,Protein_145,Olink Cardiometabolic,8.4695,7.0681,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10146,P10146,Protein_146,Olink Neurology,8.4293,6.7277,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10147,P10147,Protein_147,Olink Oncology,,6.6711,Pass,Plate_A,Pass,True,0.03125
S055,OID10148,P10148,Protein_148,Olink Inflammation,6.9269,5.4383,Pass,Plate_A,Pass,False,0.0
S055,OID10149,P10149,Protein_149,Olink Cardiometabolic,9.1918,7.4259,Pass,Plate_A,Pass,False,0.03125
S055,OID10150,P10150,Protein_150,Olink Neurology,8.7811,6.882,Pass,Plate_A,Pass,False,0.041666666666666664
S055,OID10151,P10151,Protein_151,Olink Oncology,9.0211,6.7687,Pass,Plate_A,Pass,False,0.0
S055,OID10152,P10152,Protein_152,Olink Inflammation,8.7218,6.4281,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10153,P10153,Protein_153,Olink Cardiometabolic,8.2447,6.5317,Pass,Plate_A,Pass,False,0.0
S055,OID10154,P10154,Protein_154,Olink Neurology,8.4161,6.7584,Pass,Plate_A,Pass,False,0.0
S055,OID10155,P10155,Protein_155,Olink Oncology,8.2367,7.6387,Pass,Plate_A,Pass,False,0.041666666666666664
S055,OID10156,P10156,Protein_156,Olink Inflammation,9.5059,8.1728,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10157,P10157,Protein_157,Olink Cardiometabolic,8.2574,6.7019,Pass,Plate_A,Pass,False,0.0
S055,OID10158,P10158,Protein_158,Olink Neurology,8.0662,6.8732,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10159,P10159,Protein_159,Olink Oncology,9.2294,7.2955,Pass,Plate_A,Pass,False,0.0
S055,OID10160,P10160,Protein_160,Olink Inflammation,7.9001,5.9724,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10161,P10161,Protein_161,Olink Cardiometabolic,9.8411,7.9737,Pass,Plate_A,Pass,False,0.0
S055,OID10162,P10162,Protein_162,Olink Neurology,8.1381,6.808,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10163,P10163,Protein_163,Olink Oncology,9.7972,7.5135,Pass,Plate_A,Pass,False,0.03125
S055,OID10164,P10164,Protein_164,Olink Inflammation,5.6989,4.6623,Warning,Plate_A,Pass,False,0.010416666666666666
S055,OID10165,P10165,Protein_165,Olink Cardiometabolic,6.4484,4.7591,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10166,P10166,Protein_166,Olink Neurology,8.9766,7.3114,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10167,P10167,Protein_167,Olink Oncology,8.5235,5.7991,Pass,Plate_A,Pass,False,0.0
S055,OID10168,P10168,Protein_168,Olink Inflammation,9.1665,7.3661,Pass,Plate_A,Pass,False,0.0
S055,OID10169,P10169,Protein_169,Olink Cardiometabolic,8.7101,7.1415,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10170,P10170,Protein_170,Olink Neurology,7.1889,6.3672,Pass,Plate_A,Pass,False,0.03125
S055,OID10171,P10171,Protein_171,Olink Oncology,8.9457,6.9766,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10172,P10172,Protein_172,Olink Inflammation,8.3525,7.3976,Pass,Plate_A,Pass,False,0.0
S055,OID10173,P10173,Protein_173,Olink Cardiometabolic,6.9188,5.5436,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10174,P10174,Protein_174,Olink Neurology,8.0815,6.2136,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10175,P10175,Protein_175,Olink Oncology,8.3218,6.568,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10176,P10176,Protein_176,Olink Inflammation,9.3279,7.5009,Pass,Plate_A,Pass,False,0.0
S055,OID10177,P10177,Protein_177,Olink Cardiometabolic,9.0376,7.0934,Pass,Plate_A,Pass,False,0.0
S055,OID10178,P10178,Protein_178,Olink Neurology,9.1962,7.5331,Pass,Plate_A,Pass,False,0.041666666666666664
S055,OID10179,P10179,Protein_179,Olink Oncology,,5.1461,Pass,Plate_A,Pass,True,0.020833333333333332
S055,OID10180,P10180,Protein_180,Olink Inflammation,7.9986,6.8954,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10181,P10181,Protein_181,Olink Cardiometabolic,7.3949,5.8986,Pass,Plate_A,Pass,False,0.03125
S055,OID10182,P10182,Protein_182,Olink Neurology,8.6093,7.5637,Pass,Plate_A,Pass,False,0.0
S055,OID10183,P10183,Protein_183,Olink Oncology,8.8323,6.7627,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10184,P10184,Protein_184,Olink Inflammation,8.9181,7.6782,Pass,Plate_A,Pass,False,0.03125
S055,OID10185,P10185,Protein_185,Olink Cardiometabolic,8.5682,5.7845,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10186,P10186,Protein_186,Olink Neurology,8.6822,7.3016,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10187,P10187,Protein_187,Olink Oncology,9.6015,8.2708,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10188,P10188,Protein_188,Olink Inflammation,9.8502,7.5951,Pass,Plate_A,Pass,False,0.041666666666666664
S055,OID10189,P10189,Protein_189,Olink Cardiometabolic,8.0792,6.5785,Pass,Plate_A,Pass,False,0.0
S055,OID10190,P10190,Protein_190,Olink Neurology,8.1752,7.5597,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10191,P10191,Protein_191,Olink Oncology,8.1474,6.5441,Pass,Plate_A,Pass,False,0.0
S055,OID10192,P10192,Protein_192,Olink Inflammation,8.4799,6.9758,Pass,Plate_A,Pass,False,0.0
S055,OID10193,P10193,Protein_193,Olink Cardiometabolic,8.3203,5.8789,Pass,Plate_A,Pass,False,0.0
S055,OID10194,P10194,Protein_194,Olink Neurology,8.3918,5.9539,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10195,P10195,Protein_195,Olink Oncology,7.7061,6.3346,Pass,Plate_A,Pass,False,0.0
S055,OID10196,P10196,Protein_196,Olink Inflammation,9.2773,8.1277,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10197,P10197,Protein_197,Olink Cardiometabolic,7.1297,5.7141,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10198,P10198,Protein_198,Olink Neurology,7.3979,6.7063,Pass,Plate_A,Pass,False,0.0
S055,OID10199,P10199,Protein_199,Olink Oncology,8.3183,6.7434,Pass,Plate_A,Pass,False,0.0
S055,OID10200,P10200,Protein_200,Olink Inflammation,9.8194,8.0662,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10201,P10201,Protein_201,Olink Cardiometabolic,8.3655,6.87,Pass,Plate_A,Pass,False,0.0
S055,OID10202,P10202,Protein_202,Olink Neurology,8.8269,6.7851,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10203,P10203,Protein_203,Olink Oncology,10.1915,8.0543,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10204,P10204,Protein_204,Olink Inflammation,8.4266,6.5324,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10205,P10205,Protein_205,Olink Cardiometabolic,7.1354,5.7823,Pass,Plate_A,Pass,False,0.0
S055,OID10206,P10206,Protein_206,Olink Neurology,9.3393,7.9086,Pass,Plate_A,Pass,False,0.0
S055,OID10207,P10207,Protein_207,Olink Oncology,8.3433,6.5631,Pass,Plate_A,Pass,False,0.0
S055,OID10208,P10208,Protein_208,Olink Inflammation,8.7185,7.3155,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10209,P10209,Protein_209,Olink Cardiometabolic,8.6333,7.1084,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10210,P10210,Protein_210,Olink Neurology,10.189,8.054,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10211,P10211,Protein_211,Olink Oncology,8.6237,6.7666,Pass,Plate_A,Pass,False,0.0
S055,OID10212,P10212,Protein_212,Olink Inflammation,8.9621,7.2729,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10213,P10213,Protein_213,Olink Cardiometabolic,8.5234,7.1161,Pass,Plate_A,Pass,False,0.0
S055,OID10214,P10214,Protein_214,Olink Neurology,7.7352,5.3891,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10215,P10215,Protein_215,Olink Oncology,7.9495,7.185,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10216,P10216,Protein_216,Olink Inflammation,7.7186,6.6451,Pass,Plate_A,Pass,False,0.0
S055,OID10217,P10217,Protein_217,Olink Cardiometabolic,8.748,7.1863,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10218,P10218,Protein_218,Olink Neurology,8.9213,7.6906,Pass,Plate_A,Pass,False,0.0
S055,OID10219,P10219,Protein_219,Olink Oncology,9.0543,7.547,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10220,P10220,Protein_220,Olink Inflammation,6.4554,4.9171,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10221,P10221,Protein_221,Olink Cardiometabolic,5.6746,5.9545,Pass,Plate_A,Pass,True,0.0
S055,OID10222,P10222,Protein_222,Olink Neurology,10.1012,8.4031,Pass,Plate_A,Pass,False,0.0
S055,OID10223,P10223,Protein_223,Olink Oncology,9.4642,8.4539,Pass,Plate_A,Pass,False,0.0
S055,OID10224,P10224,Protein_224,Olink Inflammation,7.8029,6.7001,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10225,P10225,Protein_225,Olink Cardiometabolic,6.696,6.3596,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10226,P10226,Protein_226,Olink Neurology,9.0471,7.7379,Pass,Plate_A,Pass,False,0.0
S055,OID10227,P10227,Protein_227,Olink Oncology,7.6707,6.8096,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10228,P10228,Protein_228,Olink Inflammation,8.4128,6.3276,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10229,P10229,Protein_229,Olink Cardiometabolic,8.3802,6.9303,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10230,P10230,Protein_230,Olink Neurology,9.5005,7.739,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10231,P10231,Protein_231,Olink Oncology,9.0065,6.6506,Pass,Plate_A,Pass,False,0.0
S055,OID10232,P10232,Protein_232,Olink Inflammation,6.9114,5.8586,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10233,P10233,Protein_233,Olink Cardiometabolic,6.962,5.1689,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10234,P10234,Protein_234,Olink Neurology,8.8097,7.0319,Pass,Plate_A,Pass,False,0.010416666666666666
S055,OID10235,P10235,Protein_235,Olink Oncology,7.3674,5.6622,Pass,Plate_A,Pass,False,0.0
S055,OID10236,P10236,Protein_236,Olink Inflammation,6.7432,7.0471,Pass,Plate_A,Pass,True,0.010416666666666666
S055,OID10237,P10237,Protein_237,Olink Cardiometabolic,8.8519,6.8782,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10238,P10238,Protein_238,Olink Neurology,7.3552,5.8241,Pass,Plate_A,Pass,False,0.020833333333333332
S055,OID10239,P10239,Protein_239,Olink Oncology,8.8116,7.6528,Pass,Plate_A,Pass,False,0.010416666666666666
S056,OID10000,P10000,Protein_000,Olink Inflammation,8.2603,7.4084,Pass,Plate_C,Pass,False,0.03125
S056,OID10001,P10001,Protein_001,Olink Cardiometabolic,7.6523,6.2759,Warning,Plate_C,Pass,False,0.010416666666666666
S056,OID10002,P10002,Protein_002,Olink Neurology,8.7617,7.5388,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10003,P10003,Protein_003,Olink Oncology,5.7333,5.2621,Pass,Plate_C,Pass,False,0.0
S056,OID10004,P10004,Protein_004,Olink Inflammation,7.2975,5.501,Pass,Plate_C,Pass,False,0.0
S056,OID10005,P10005,Protein_005,Olink Cardiometabolic,8.0058,6.8511,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10006,P10006,Protein_006,Olink Neurology,9.3202,7.409,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10007,P10007,Protein_007,Olink Oncology,10.4593,9.0861,Pass,Plate_C,Pass,False,0.0
S056,OID10008,P10008,Protein_008,Olink Inflammation,8.6262,6.6593,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10009,P10009,Protein_009,Olink Cardiometabolic,7.9377,7.5583,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10010,P10010,Protein_010,Olink Neurology,8.4585,7.1441,Warning,Plate_C,Pass,False,0.020833333333333332
S056,OID10011,P10011,Protein_011,Olink Oncology,9.2598,7.6598,Pass,Plate_C,Pass,False,0.0
S056,OID10012,P10012,Protein_012,Olink Inflammation,9.1376,8.0671,Pass,Plate_C,Pass,False,0.0
S056,OID10013,P10013,Protein_013,Olink Cardiometabolic,8.9649,7.0926,Pass,Plate_C,Pass,False,0.0
S056,OID10014,P10014,Protein_014,Olink Neurology,8.799,8.4332,Pass,Plate_C,Pass,False,0.03125
S056,OID10015,P10015,Protein_015,Olink Oncology,7.4753,6.9135,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10016,P10016,Protein_016,Olink Inflammation,9.7886,8.5259,Pass,Plate_C,Pass,False,0.0
S056,OID10017,P10017,Protein_017,Olink Cardiometabolic,9.0572,7.2697,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10018,P10018,Protein_018,Olink Neurology,7.2824,6.372,Pass,Plate_C,Pass,False,0.041666666666666664
S056,OID10019,P10019,Protein_019,Olink Oncology,7.698,6.2191,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10020,P10020,Protein_020,Olink Inflammation,9.0618,7.3057,Pass,Plate_C,Pass,False,0.03125
S056,OID10021,P10021,Protein_021,Olink Cardiometabolic,8.476,7.5152,Pass,Plate_C,Pass,False,0.0
S056,OID10022,P10022,Protein_022,Olink Neurology,7.6591,6.4989,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10023,P10023,Protein_023,Olink Oncology,7.9319,6.6607,Pass,Plate_C,Pass,False,0.03125
S056,OID10024,P10024,Protein_024,Olink Inflammation,5.9668,6.2495,Pass,Plate_C,Pass,True,0.010416666666666666
S056,OID10025,P10025,Protein_025,Olink Cardiometabolic,7.858,7.0793,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10026,P10026,Protein_026,Olink Neurology,8.2928,6.8396,Warning,Plate_C,Pass,False,0.020833333333333332
S056,OID10027,P10027,Protein_027,Olink Oncology,9.2279,8.1504,Pass,Plate_C,Pass,False,0.03125
S056,OID10028,P10028,Protein_028,Olink Inflammation,7.5213,5.9867,Pass,Plate_C,Pass,False,0.03125
S056,OID10029,P10029,Protein_029,Olink Cardiometabolic,9.5403,8.125,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10030,P10030,Protein_030,Olink Neurology,8.7682,7.6259,Pass,Plate_C,Pass,False,0.0
S056,OID10031,P10031,Protein_031,Olink Oncology,9.765,8.1275,Pass,Plate_C,Pass,False,0.0
S056,OID10032,P10032,Protein_032,Olink Inflammation,8.2972,7.0286,Pass,Plate_C,Pass,False,0.041666666666666664
S056,OID10033,P10033,Protein_033,Olink Cardiometabolic,7.4767,5.7356,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10034,P10034,Protein_034,Olink Neurology,7.6558,6.9455,Pass,Plate_C,Pass,False,0.03125
S056,OID10035,P10035,Protein_035,Olink Oncology,8.1319,6.3102,Pass,Plate_C,Pass,False,0.0
S056,OID10036,P10036,Protein_036,Olink Inflammation,9.23,7.6037,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10037,P10037,Protein_037,Olink Cardiometabolic,8.5925,8.145,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10038,P10038,Protein_038,Olink Neurology,11.0181,9.2053,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10039,P10039,Protein_039,Olink Oncology,8.3187,6.0402,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10040,P10040,Protein_040,Olink Inflammation,7.4759,6.2854,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10041,P10041,Protein_041,Olink Cardiometabolic,8.0219,6.9255,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10042,P10042,Protein_042,Olink Neurology,8.0695,6.4271,Pass,Plate_C,Pass,False,0.03125
S056,OID10043,P10043,Protein_043,Olink Oncology,7.1269,5.8513,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10044,P10044,Protein_044,Olink Inflammation,10.2658,8.9188,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10045,P10045,Protein_045,Olink Cardiometabolic,8.91,7.9529,Pass,Plate_C,Pass,False,0.0
S056,OID10046,P10046,Protein_046,Olink Neurology,9.1635,7.3632,Pass,Plate_C,Pass,False,0.03125
S056,OID10047,P10047,Protein_047,Olink Oncology,10.332,9.0715,Pass,Plate_C,Pass,False,0.041666666666666664
S056,OID10048,P10048,Protein_048,Olink Inflammation,8.0398,6.5444,Pass,Plate_C,Pass,False,0.0
S056,OID10049,P10049,Protein_049,Olink Cardiometabolic,9.0417,7.2255,Pass,Plate_C,Pass,False,0.0
S056,OID10050,P10050,Protein_050,Olink Neurology,9.7634,7.8172,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10051,P10051,Protein_051,Olink Oncology,8.8749,7.7478,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10052,P10052,Protein_052,Olink Inflammation,8.5086,6.5013,Pass,Plate_C,Pass,False,0.0
S056,OID10053,P10053,Protein_053,Olink Cardiometabolic,5.9285,4.1828,Pass,Plate_C,Pass,False,0.0
S056,OID10054,P10054,Protein_054,Olink Neurology,6.8765,5.6376,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10055,P10055,Protein_055,Olink Oncology,8.8862,6.8481,Pass,Plate_C,Pass,False,0.03125
S056,OID10056,P10056,Protein_056,Olink Inflammation,8.1509,7.3775,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10057,P10057,Protein_057,Olink Cardiometabolic,7.1206,7.3064,Pass,Plate_C,Pass,True,0.0
S056,OID10058,P10058,Protein_058,Olink Neurology,8.9273,7.1556,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10059,P10059,Protein_059,Olink Oncology,7.6379,6.318,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10060,P10060,Protein_060,Olink Inflammation,8.607,7.4796,Pass,Plate_C,Pass,False,0.0
S056,OID10061,P10061,Protein_061,Olink Cardiometabolic,8.1714,6.9536,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10062,P10062,Protein_062,Olink Neurology,8.2013,6.7287,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10063,P10063,Protein_063,Olink Oncology,7.5447,6.32,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10064,P10064,Protein_064,Olink Inflammation,7.9895,6.7334,Pass,Plate_C,Pass,False,0.0
S056,OID10065,P10065,Protein_065,Olink Cardiometabolic,9.2862,7.7454,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10066,P10066,Protein_066,Olink Neurology,7.7816,7.1379,Pass,Plate_C,Pass,False,0.0
S056,OID10067,P10067,Protein_067,Olink Oncology,10.1826,9.7814,Pass,Plate_C,Pass,False,0.0
S056,OID10068,P10068,Protein_068,Olink Inflammation,9.0398,8.0704,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10069,P10069,Protein_069,Olink Cardiometabolic,9.8779,9.1399,Pass,Plate_C,Pass,False,0.0
S056,OID10070,P10070,Protein_070,Olink Neurology,8.0775,7.3622,Pass,Plate_C,Pass,False,0.0
S056,OID10071,P10071,Protein_071,Olink Oncology,7.8015,6.2189,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10072,P10072,Protein_072,Olink Inflammation,7.9724,6.8604,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10073,P10073,Protein_073,Olink Cardiometabolic,9.4148,7.2208,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10074,P10074,Protein_074,Olink Neurology,8.6068,6.7015,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10075,P10075,Protein_075,Olink Oncology,7.5515,4.6798,Pass,Plate_C,Pass,False,0.0625
S056,OID10076,P10076,Protein_076,Olink Inflammation,7.0449,5.9041,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10077,P10077,Protein_077,Olink Cardiometabolic,7.2867,5.8443,Pass,Plate_C,Pass,False,0.0
S056,OID10078,P10078,Protein_078,Olink Neurology,8.1929,6.6583,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10079,P10079,Protein_079,Olink Oncology,7.9622,6.5522,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10080,P10080,Protein_080,Olink Inflammation,7.6217,6.5757,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10081,P10081,Protein_081,Olink Cardiometabolic,9.5679,8.6081,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10082,P10082,Protein_082,Olink Neurology,6.6998,6.4599,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10083,P10083,Protein_083,Olink Oncology,8.4801,6.9847,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10084,P10084,Protein_084,Olink Inflammation,7.9223,6.3442,Pass,Plate_C,Pass,False,0.0
S056,OID10085,P10085,Protein_085,Olink Cardiometabolic,9.0581,7.156,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10086,P10086,Protein_086,Olink Neurology,7.9158,6.6203,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10087,P10087,Protein_087,Olink Oncology,7.7713,6.4107,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10088,P10088,Protein_088,Olink Inflammation,7.8019,7.0124,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10089,P10089,Protein_089,Olink Cardiometabolic,7.075,5.9539,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10090,P10090,Protein_090,Olink Neurology,7.988,6.5328,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10091,P10091,Protein_091,Olink Oncology,7.7042,6.6556,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10092,P10092,Protein_092,Olink Inflammation,8.8581,7.1392,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10093,P10093,Protein_093,Olink Cardiometabolic,10.0207,8.5223,Pass,Plate_C,Pass,False,0.0
S056,OID10094,P10094,Protein_094,Olink Neurology,7.762,6.8082,Pass,Plate_C,Pass,False,0.0
S056,OID10095,P10095,Protein_095,Olink Oncology,8.5874,7.2379,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10096,P10096,Protein_096,Olink Inflammation,9.9921,8.8507,Warning,Plate_C,Pass,False,0.010416666666666666
S056,OID10097,P10097,Protein_097,Olink Cardiometabolic,10.6276,9.0347,Pass,Plate_C,Pass,False,0.052083333333333336
S056,OID10098,P10098,Protein_098,Olink Neurology,9.6185,8.1727,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10099,P10099,Protein_099,Olink Oncology,7.5983,5.8589,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10100,P10100,Protein_100,Olink Inflammation,7.2695,7.1873,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10101,P10101,Protein_101,Olink Cardiometabolic,8.2318,6.8479,Pass,Plate_C,Pass,False,0.041666666666666664
S056,OID10102,P10102,Protein_102,Olink Neurology,,7.0322,Pass,Plate_C,Pass,True,0.03125
S056,OID10103,P10103,Protein_103,Olink Oncology,8.999,7.2764,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10104,P10104,Protein_104,Olink Inflammation,7.7098,5.9064,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10105,P10105,Protein_105,Olink Cardiometabolic,9.173,7.9758,Warning,Plate_C,Pass,False,0.020833333333333332
S056,OID10106,P10106,Protein_106,Olink Neurology,9.932,8.403,Pass,Plate_C,Pass,False,0.0
S056,OID10107,P10107,Protein_107,Olink Oncology,7.8663,6.9258,Pass,Plate_C,Pass,False,0.03125
S056,OID10108,P10108,Protein_108,Olink Inflammation,8.6119,7.4197,Pass,Plate_C,Pass,False,0.0
S056,OID10109,P10109,Protein_109,Olink Cardiometabolic,8.2529,6.8367,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10110,P10110,Protein_110,Olink Neurology,10.0683,7.8897,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10111,P10111,Protein_111,Olink Oncology,7.1226,5.7347,Pass,Plate_C,Pass,False,0.03125
S056,OID10112,P10112,Protein_112,Olink Inflammation,7.0005,6.0778,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10113,P10113,Protein_113,Olink Cardiometabolic,7.661,6.7081,Pass,Plate_C,Pass,False,0.03125
S056,OID10114,P10114,Protein_114,Olink Neurology,9.0395,7.0796,Pass,Plate_C,Pass,False,0.0
S056,OID10115,P10115,Protein_115,Olink Oncology,8.2817,6.8617,Pass,Plate_C,Pass,False,0.010416666666666666
S056,OID10116,P10116,Protein_116,Olink Inflammation,8.956,7.3259,Pass,Plate_C,Pass,False,0.020833333333333332
S056,OID10117,P10117,Protein_117,Olink Cardiometabolic,,7.5027,Pass,Plate_C,Pass,True,0.010416666666666666
